FragID	X	Y	CeMM	Highlight	MW	HBD	HBA	cLogP	Heteroatoms	Rings	Rot. Bonds	Aromatic Bonds	Acidic Groups	Basic Groups	Atomic Polarizability
C207	41.48945	17.545185	1	0	252.126263132	1.0	2.0	3.1652000000000013	3.0	3.0	2.0	12.0	0.0	0.0	41.83068800000001
C208	-49.43162	-3.3890686	1	0	224.188863388	0.0	2.0	1.7275999999999998	3.0	2.0	2.0	0.0	0.0	1.0	41.88503200000001
C210	36.695263	16.949833	1	0	240.101111004	3.0	2.0	1.9175999999999997	5.0	3.0	2.0	15.0	0.0	0.0	36.083516
C211	14.357954	-35.12613	1	0	288.183778008	0.0	3.0	1.8983	4.0	3.0	2.0	6.0	0.0	1.0	49.727032000000015
C212	37.829044	-14.76523	1	0	193.1215121	1.0	3.0	1.1400000000000001	4.0	2.0	1.0	5.0	0.0	0.0	31.703895000000003
C213	4.0439334	-33.310665	1	0	269.081871052	0.0	3.0	2.2684000000000006	5.0	2.0	2.0	6.0	0.0	0.0	39.23468800000001
C214	47.53124	30.2886	1	0	258.111675688	3.0	3.0	1.2255999999999996	6.0	2.0	4.0	11.0	0.0	0.0	38.21910200000001
C215	4.934556	-29.89417	1	0	221.10519334	1.0	3.0	1.3399	4.0	2.0	3.0	6.0	0.0	0.0	34.627895
C216	47.946693	16.356525	1	0	231.112010036	1.0	5.0	0.6387399999999999	6.0	2.0	2.0	11.0	2.0	0.0	34.33030900000001
C217	24.75853	-0.37924975	1	0	226.091769444	1.0	2.0	1.4945	5.0	2.0	2.0	6.0	0.0	0.0	31.477516
C218	47.606327	12.46815	1	0	277.073037684	1.0	5.0	2.1514999999999995	7.0	3.0	3.0	11.0	2.0	0.0	37.60351600000001
C219	-31.361944	24.523642	1	0	217.127820604	0.0	1.0	2.4327000000000005	4.0	2.0	0.0	0.0	0.0	0.0	33.71148099999999
C220	2.9195328	-35.32359	1	1	239.11217054	0.0	1.0	2.6891000000000007	4.0	2.0	1.0	6.0	0.0	0.0	35.897895000000005
C221	-47.340546	-2.8283372	1	0	183.137162164	1.0	3.0	-0.8776999999999986	4.0	3.0	1.0	0.0	0.0	2.0	31.27748100000001
C222	22.351067	-17.565481	1	0	222.082684068	1.0	3.0	1.5567999999999997	4.0	4.0	2.0	5.0	0.0	0.0	34.59710200000001
C223	11.81804	-34.38763	1	0	276.183778008	1.0	3.0	2.2142	4.0	2.0	4.0	6.0	0.0	1.0	47.967032
C225	6.2148733	-23.061844	1	0	207.125928784	0.0	2.0	2.3764200000000004	3.0	1.0	3.0	6.0	0.0	0.0	35.159481
C226	40.866405	18.907475	1	0	298.13174243599997	1.0	4.0	1.9687999999999997	5.0	3.0	4.0	12.0	0.0	0.0	46.52827400000001
C227	-16.821735	38.479237	1	0	217.07726434	0.0	3.0	0.04190000000000005	5.0	2.0	0.0	0.0	0.0	0.0	32.247895
C228	2.6447423	-33.917816	1	0	261.136493468	1.0	3.0	1.1456999999999997	4.0	3.0	2.0	6.0	0.0	0.0	42.57506700000001
C229	-3.2149565	-29.86858	1	0	221.10519334	1.0	3.0	0.9922999999999995	4.0	2.0	2.0	6.0	0.0	0.0	34.627895
C230	-15.357832	42.046597	1	0	235.087829024	1.0	4.0	-0.28369999999999984	6.0	1.0	4.0	0.0	0.0	0.0	34.383481
C231	-43.584618	5.4722037	1	0	241.204179104	2.0	2.0	2.3359000000000005	3.0	1.0	4.0	0.0	0.0	0.0	45.34741100000001
C232	34.7609	13.927587	1	0	299.072847656	1.0	5.0	1.7064	6.0	3.0	3.0	16.0	0.0	0.0	42.87230900000001
C233	-0.9109053	-29.374287	1	0	219.125928784	1.0	2.0	1.6901999999999997	3.0	2.0	3.0	6.0	0.0	0.0	36.91948100000001
C234	39.935627	-20.016104	1	0	193.1215121	2.0	2.0	0.8215999999999999	4.0	2.0	1.0	5.0	0.0	0.0	31.703895000000006
C235	25.378437	9.031956	1	0	271.045627776	1.0	3.0	2.770200000000001	7.0	2.0	1.0	11.0	0.0	0.0	31.631344000000002
C236	-2.2435079	55.241535	1	0	286.109961436	2.0	4.0	0.5071	8.0	2.0	3.0	5.0	0.0	0.0	41.068274
C237	-48.227066	-2.726788	1	0	184.15756326	1.0	2.0	0.8527999999999996	3.0	1.0	2.0	0.0	0.0	1.0	33.93786
C238	39.50112	13.179583	1	0	297.127740352	1.0	3.0	3.0528000000000013	5.0	3.0	4.0	16.0	0.0	0.0	45.24768800000001
C239	21.881704	18.644962	1	0	206.06914218	1.0	4.0	1.0898999999999996	5.0	2.0	1.0	10.0	0.0	0.0	28.873930000000005
C240	21.903519	6.654029	1	0	221.06636322	1.0	2.0	1.977	6.0	1.0	3.0	5.0	0.0	0.0	26.882929999999998
C241	-36.80055	-11.427577	1	0	222.136827816	1.0	2.0	0.8100999999999996	4.0	4.0	2.0	0.0	0.0	0.0	36.92627400000001
C242	19.728266	6.6586437	1	0	247.093246664	0.0	3.0	1.8250000000000002	7.0	2.0	0.0	5.0	0.0	0.0	31.374516000000003
C243	18.747269	21.032164	1	0	264.066555336	1.0	3.0	2.996500000000001	5.0	3.0	2.0	10.0	0.0	0.0	37.532309000000005
C244	-16.67374	-1.2290432	1	0	264.102253876	2.0	4.0	-0.008300000000000085	7.0	2.0	3.0	6.0	0.0	0.0	36.349309000000005
C245	14.709091	26.98174	1	0	225.1153641	1.0	1.0	2.9632000000000014	2.0	3.0	1.0	11.0	0.0	0.0	38.303895
C246	-3.034303	-35.193935	1	0	221.060741684	1.0	1.0	2.1142	3.0	3.0	1.0	6.0	0.0	0.0	33.20351600000001
C247	-30.44062	15.858678	1	0	224.077262252	1.0	2.0	0.28570000000000007	7.0	1.0	2.0	0.0	0.0	0.0	26.889723000000004
C248	-39.26806	1.6346124	1	0	215.152143532	2.0	3.0	0.6885999999999994	4.0	1.0	4.0	0.0	0.0	0.0	36.868653
C249	23.929647	28.040586	1	0	233.096440224	1.0	3.0	1.74534	5.0	2.0	1.0	11.0	0.0	0.0	33.780516000000006
C250	-44.97998	-4.7013626	1	0	244.14230712	2.0	5.0	-1.4153999999999975	6.0	2.0	3.0	0.0	0.0	1.0	38.103860000000005
C251	-17.374275	-2.4112825	1	0	265.061804304	1.0	3.0	1.5688	6.0	2.0	3.0	6.0	0.0	0.0	36.205516
C252	41.05316	21.144726	1	0	299.13822478400004	2.0	5.0	2.0347199999999996	7.0	3.0	4.0	14.0	0.0	0.0	44.839481000000006
C253	-16.243412	48.60295	1	0	236.083077992	1.0	4.0	-1.2154999999999985	7.0	1.0	4.0	0.0	0.0	0.0	33.05668800000001
C254	-14.203782	34.535965	1	0	217.07726434	0.0	3.0	0.04190000000000027	5.0	2.0	1.0	0.0	0.0	0.0	32.247895
C255	23.261318	-16.846594	1	0	230.072513308	1.0	5.0	1.3574	6.0	1.0	4.0	5.0	0.0	0.0	32.681102
C256	-11.06283	38.513187	1	0	218.072513308	1.0	3.0	-0.8419999999999992	6.0	3.0	1.0	0.0	0.0	0.0	30.921102000000005
C257	45.036674	29.3028	1	0	244.096025624	2.0	4.0	0.9295999999999998	6.0	2.0	3.0	11.0	0.0	0.0	35.125516000000005
C258	23.870392	2.5850928	1	0	186.060469316	1.0	2.0	1.9775999999999998	5.0	1.0	2.0	6.0	0.0	0.0	23.530344
C259	-45.08524	-8.420002	1	0	204.093248752	1.0	3.0	-0.8131999999999988	5.0	1.0	3.0	0.0	0.0	1.0	31.452688000000002
C260	-8.069614	45.312695	1	0	247.00699186	1.0	3.0	0.8596999999999997	6.0	1.0	3.0	6.0	0.0	0.0	31.09393
C261	13.455209	-24.111954	1	0	242.123069572	1.0	2.0	1.7036	5.0	1.0	4.0	6.0	0.0	1.0	35.904688
C262	-0.4708961	-6.229523	1	0	256.102334128	2.0	2.0	1.9188999999999996	6.0	1.0	3.0	6.0	0.0	0.0	35.373101999999996
C264	52.542107	26.922161	1	0	242.105527688	2.0	2.0	1.5022999999999997	4.0	2.0	3.0	11.0	0.0	0.0	37.779101999999995
C265	-6.081064	60.671997	1	0	322.02126202000005	0.0	4.0	1.6443999999999999	8.0	2.0	2.0	5.0	0.0	0.0	41.947895
C266	31.560091	29.613047	1	0	229.1215121	1.0	3.0	1.87972	4.0	3.0	2.0	10.0	0.0	0.0	36.983895000000004
C268	-16.384003	44.012383	1	0	228.056863244	0.0	4.0	-0.5969199999999995	6.0	2.0	0.0	0.0	0.0	0.0	31.347516000000006
C269	54.320713	18.449745	1	0	251.084081036	2.0	5.0	1.4111999999999998	7.0	2.0	3.0	10.0	0.0	0.0	35.47030900000001
C270	39.19837	-14.690364	1	0	261.184112356	0.0	3.0	2.3599000000000006	4.0	2.0	2.0	6.0	0.0	0.0	45.83823900000001
C271	-4.0264134	51.7313	1	0	283.09906240400005	1.0	5.0	1.0784999999999998	7.0	3.0	3.0	5.0	0.0	0.0	41.06148100000001
C272	-14.344748	-6.39051	1	0	217.085126592	2.0	3.0	0.89838	5.0	1.0	3.0	6.0	0.0	0.0	31.598723000000003
C273	26.591398	-1.6131258	1	0	235.056861156	1.0	4.0	0.9379000000000002	8.0	2.0	2.0	5.0	0.0	0.0	25.989344000000003
C274	28.188858	25.304253	1	0	260.127325752	2.0	4.0	0.9815000000000002	6.0	3.0	3.0	10.0	0.0	0.0	39.552688
C275	-13.337629	49.54939	1	0	255.067762276	2.0	3.0	0.2993999999999997	7.0	2.0	3.0	6.0	0.0	0.0	34.874309000000004
C276	-52.598053	-3.6052775	1	0	195.137162164	1.0	3.0	0.35807999999999995	4.0	1.0	3.0	0.0	0.0	1.0	33.03748100000001
C277	-42.158455	3.475636	1	0	207.162314292	0.0	1.0	2.4335000000000004	2.0	3.0	0.0	0.0	0.0	0.0	38.784653
C278	-7.640061	-28.087988	1	0	229.11027872	1.0	2.0	2.973300000000001	3.0	3.0	1.0	6.0	0.0	0.0	37.345895000000006
C279	32.67606	-23.660097	1	0	265.142641468	1.0	5.0	0.6170999999999998	6.0	3.0	0.0	5.0	0.0	0.0	41.255067
C280	40.065765	28.907957	1	0	236.073182004	0.0	5.0	1.3071000000000002	6.0	2.0	3.0	10.0	0.0	0.0	33.70351600000001
C281	-50.147465	-1.6723261	1	0	196.121177752	1.0	3.0	1.0183999999999995	4.0	1.0	4.0	5.0	0.0	1.0	32.072688
C282	52.014835	26.89696	1	0	260.096105876	1.0	3.0	2.6491000000000007	5.0	2.0	4.0	12.0	0.0	0.0	37.669309000000005
C283	40.372505	31.25415	1	0	220.107259004	2.0	5.0	-0.1587000000000005	7.0	2.0	3.0	10.0	0.0	0.0	31.243516000000007
C284	35.60227	13.57382	1	0	257.062282972	1.0	4.0	2.4224000000000006	5.0	3.0	2.0	15.0	0.0	0.0	37.21672300000001
C285	-9.692115	-13.783594	1	0	232.121177752	0.0	3.0	1.4494	4.0	3.0	0.0	6.0	0.0	0.0	37.35268799999999
C286	2.7995842	-33.96198	1	0	263.152143532	1.0	3.0	1.9870999999999999	4.0	2.0	3.0	6.0	0.0	0.0	43.908653
C287	23.173529	8.250828	1	0	244.045962124	1.0	3.0	2.8050000000000006	7.0	2.0	1.0	10.0	0.0	0.0	27.742551000000002
C288	-3.492944	-33.59386	1	0	231.125928784	1.0	2.0	1.3975199999999994	3.0	4.0	2.0	6.0	0.0	0.0	38.679481
C289	44.520664	17.566063	1	0	243.137162164	2.0	2.0	2.4617199999999997	4.0	2.0	4.0	11.0	0.0	0.0	40.077481000000006
C290	-6.184959	45.930782	1	0	275.038291988	1.0	3.0	1.7697	6.0	1.0	4.0	6.0	0.0	0.0	37.281102000000004
C291	-9.499731	34.07429	1	0	207.056528896	2.0	4.0	-1.3278999999999992	6.0	1.0	3.0	0.0	0.0	0.0	28.196309
C292	-17.703754	-12.751366	1	0	301.142641468	2.0	3.0	1.6917	6.0	3.0	3.0	6.0	0.0	0.0	46.53506700000001
C293	16.179688	19.718359	1	0	228.126263132	0.0	2.0	2.3046800000000003	3.0	2.0	2.0	6.0	0.0	0.0	38.31068800000001
C294	0.0062082754	-14.355416	1	0	291.158291532	1.0	4.0	1.0412	6.0	2.0	3.0	6.0	0.0	1.0	46.108653000000004
C295	-45.78286	29.290365	1	0	237.091865382	0.0	2.0	1.5371000000000001	4.0	2.0	1.0	6.0	0.0	0.0	38.122688000000004
C296	31.075861	28.52195	1	0	232.132411132	1.0	4.0	1.5207199999999996	5.0	2.0	2.0	10.0	0.0	0.0	36.990688
C297	38.581047	30.928164	1	0	215.105862036	1.0	3.0	1.291	4.0	2.0	3.0	11.0	0.0	0.0	33.890309
C298	-22.244993	37.655277	1	0	274.098728056	2.0	4.0	-0.666199999999999	7.0	2.0	2.0	0.0	0.0	0.0	39.670274
C299	22.341764	-15.101428	1	0	212.098334132	1.0	3.0	1.8634199999999996	4.0	1.0	3.0	5.0	0.0	0.0	34.170688000000006
C300	38.51635	-18.320957	1	0	215.082539748	1.0	3.0	0.9243999999999999	5.0	1.0	3.0	5.0	0.0	0.0	31.457102000000006
C301	19.28611	7.5899897	1	0	207.061946536	2.0	2.0	1.1492	7.0	1.0	2.0	5.0	0.0	0.0	23.427343999999998
C302	21.573185	-28.258543	1	0	301.190260356	0.0	5.0	0.37900000000000045	6.0	4.0	1.0	6.0	0.0	1.0	49.79823900000002
C303	7.5800805	-8.877984	1	0	263.163376912	1.0	3.0	1.5493999999999999	5.0	2.0	2.0	5.0	0.0	0.0	43.54665299999999
C304	37.887722	12.767733	1	0	265.1215121	1.0	3.0	3.2681200000000015	4.0	3.0	2.0	16.0	0.0	0.0	42.263895000000005
C305	29.900225	29.718258	1	0	237.066889684	1.0	3.0	1.9096999999999997	5.0	2.0	2.0	10.0	0.0	0.0	33.643516000000005
C306	18.995247	17.251842	1	0	278.112738308	2.0	6.0	-1.0086999999999986	9.0	3.0	1.0	10.0	0.0	0.0	37.70110200000001
C307	-31.795042	16.95482	1	0	225.097663348	0.0	2.0	1.7812999999999999	6.0	1.0	2.0	0.0	0.0	0.0	29.550101999999995
C308	-32.4029	-3.6660004	1	0	214.131742436	1.0	3.0	-0.1122999999999994	5.0	1.0	2.0	0.0	0.0	0.0	34.208274
C309	-36.23516	-9.030734	1	0	241.142641468	1.0	4.0	-1.2050999999999978	6.0	2.0	2.0	0.0	0.0	1.0	37.73506700000001
C310	-15.775713	16.813162	1	0	315.15584692	1.0	3.0	2.0933	7.0	2.0	3.0	6.0	0.0	1.0	45.508860000000006
C311	-10.8630295	50.05081	1	0	257.07217896000003	0.0	4.0	0.9060200000000003	6.0	2.0	1.0	5.0	0.0	0.0	36.569894999999995
C312	-14.3957615	44.345646	1	0	246.103813436	1.0	3.0	0.07750000000000057	6.0	2.0	2.0	0.0	0.0	0.0	37.108274
C313	48.42488	18.779673	1	0	232.096025624	2.0	4.0	0.8399000000000001	6.0	2.0	3.0	11.0	0.0	0.0	33.365516
C314	29.242212	30.055578	1	0	250.062138652	1.0	4.0	1.6197	6.0	3.0	2.0	10.0	0.0	0.0	34.07672300000001
C316	27.442263	-19.05637	1	0	266.137890436	1.0	6.0	0.24140000000000028	7.0	3.0	3.0	5.0	0.0	1.0	39.92827400000001
C317	0.9304456	44.217773	1	0	234.01328418	2.0	4.0	0.015800000000000092	7.0	1.0	3.0	5.0	0.0	0.0	29.393929999999997
C318	32.18131	-17.25599	1	0	223.143310164	2.0	4.0	-0.02649999999999969	6.0	2.0	2.0	5.0	0.0	1.0	35.23748100000001
C319	33.553593	-17.09473	1	0	221.11642672	1.0	3.0	0.4280999999999997	5.0	3.0	1.0	5.0	0.0	0.0	34.26589500000001
C320	38.218956	29.854715	1	0	230.116761068	1.0	4.0	1.24374	5.0	2.0	2.0	11.0	0.0	0.0	35.657102
C321	28.46551	3.3248746	1	0	252.072176872	2.0	4.0	0.8690199999999995	8.0	1.0	3.0	5.0	0.0	0.0	29.451723
C322	-2.9046056	-13.68392	1	0	297.088019052	2.0	3.0	1.5583	7.0	2.0	3.0	6.0	0.0	0.0	41.434688
C323	-27.940372	5.765819	1	1	206.086684064	2.0	2.0	0.021699999999999386	6.0	1.0	3.0	0.0	0.0	0.0	26.999516
C326	35.47004	9.288803	1	0	257.072430968	1.0	6.0	0.7672999999999999	9.0	2.0	3.0	10.0	0.0	0.0	30.059137000000003
C327	-23.360249	-7.131462	1	0	236.116092372	2.0	3.0	1.0502999999999998	5.0	2.0	1.0	5.0	0.0	0.0	36.394688
C328	36.569965	21.039469	1	1	299.13822478400004	1.0	6.0	1.9081599999999999	7.0	3.0	2.0	15.0	0.0	0.0	44.839481000000006
C329	27.35519	-23.232927	1	0	292.189926008	1.0	4.0	0.9678000000000002	6.0	3.0	3.0	5.0	0.0	1.0	48.407032000000015
C331	-39.882282	-5.4687085	1	0	241.142641468	1.0	3.0	-0.3525999999999989	6.0	2.0	3.0	0.0	0.0	0.0	37.735067
C332	33.58209	-9.840609	1	0	266.174275944	1.0	5.0	0.35620000000000074	6.0	2.0	3.0	5.0	0.0	0.0	43.553446
C333	-13.284475	55.88873	1	0	296.1194635	0.0	3.0	1.7658	6.0	2.0	3.0	6.0	0.0	0.0	45.48186000000001
C334	-45.822227	3.7107253	1	0	196.15756326	1.0	2.0	1.1629999999999996	3.0	1.0	4.0	0.0	0.0	1.0	35.697860000000006
C335	1.5281953	51.56437	1	0	244.051777864	2.0	4.0	-0.4719	7.0	1.0	3.0	6.0	0.0	0.0	32.149516000000006
C336	-46.122005	-1.216751	1	0	200.15247788	1.0	3.0	-0.07859999999999978	4.0	1.0	2.0	0.0	0.0	1.0	34.73986000000001
C337	-52.71321	-2.1106699	1	1	206.141913196	0.0	2.0	2.10488	3.0	1.0	3.0	0.0	0.0	0.0	36.12427400000001
C338	34.331123	16.09956	1	0	282.111675688	2.0	4.0	1.2881999999999998	6.0	3.0	2.0	16.0	0.0	0.0	41.739102
C339	51.262695	18.220318	1	0	238.055383936	1.0	3.0	1.9794	6.0	2.0	2.0	11.0	0.0	0.0	29.612344
C340	27.932848	-19.71522	1	0	266.174275944	0.0	5.0	1.4181	6.0	2.0	3.0	5.0	0.0	1.0	43.55344600000001
C342	-8.399362	51.340202	1	0	271.06784252799997	0.0	3.0	1.2202000000000004	6.0	2.0	2.0	6.0	0.0	0.0	37.418102000000005
C343	-43.2016	7.493004	1	0	249.172878976	0.0	2.0	2.0599999999999996	3.0	5.0	0.0	0.0	0.0	0.0	44.440239000000005
C344	-40.98495	-11.826153	1	0	252.183778008	1.0	2.0	1.6937999999999995	4.0	2.0	0.0	0.0	0.0	0.0	44.44703200000001
C345	32.46749	-14.455327	1	0	209.080041212	2.0	4.0	-0.5788000000000002	6.0	2.0	1.0	6.0	0.0	0.0	28.880723000000003
C346	30.73458	29.531792	1	0	232.132411132	1.0	4.0	1.2873999999999999	5.0	2.0	3.0	10.0	0.0	0.0	36.990688
C347	53.40991	19.025213	1	0	236.073182004	2.0	4.0	1.1301199999999996	6.0	2.0	3.0	10.0	0.0	0.0	33.70351600000001
C348	41.778942	33.103657	1	0	236.073182004	1.0	5.0	1.2507999999999997	6.0	2.0	3.0	10.0	0.0	0.0	33.70351600000001
C349	44.525307	22.305103	1	0	257.152812228	1.0	3.0	2.631800000000001	4.0	2.0	4.0	11.0	0.0	0.0	43.17106700000001
C350	-3.830788	-30.826965	1	0	251.071306368	1.0	2.0	2.1262	4.0	3.0	1.0	6.0	0.0	0.0	37.099101999999995
C351	-7.175487	51.381866	1	1	256.088163372	2.0	3.0	0.4010999999999999	6.0	1.0	4.0	6.0	0.0	0.0	37.534688
C352	17.069513	-7.420366	1	0	227.072847656	2.0	4.0	0.41529999999999984	6.0	1.0	4.0	5.0	0.0	0.0	32.312309
C353	37.2974	14.199021	1	0	285.10258822400004	1.0	5.0	1.2188999999999994	7.0	3.0	3.0	16.0	0.0	0.0	39.500516000000005
C354	37.22169	30.082546	1	0	266.057053272	1.0	5.0	1.2888999999999995	7.0	2.0	3.0	11.0	0.0	0.0	34.878723
C355	18.687256	32.678265	1	0	284.077262252	1.0	3.0	2.6218000000000012	7.0	2.0	2.0	11.0	0.0	0.0	35.68972300000001
C356	2.6708398	-24.105854	1	0	241.091435096	0.0	2.0	1.8612	5.0	2.0	2.0	6.0	0.0	0.0	33.606309
C357	-3.0767076	-38.24732	1	0	221.121592352	1.0	1.0	2.34532	3.0	2.0	3.0	6.0	0.0	0.0	36.007688
C358	-53.18641	14.727282	1	0	217.113649848	0.0	2.0	1.1560000000000001	4.0	1.0	2.0	0.0	0.0	0.0	35.873067
C359	5.1122503	-37.36304	1	0	232.121177752	2.0	2.0	1.9392999999999998	4.0	2.0	2.0	6.0	0.0	0.0	37.35268799999999
C360	-32.600983	18.92364	1	0	225.097663348	1.0	2.0	1.6225	6.0	1.0	2.0	0.0	0.0	0.0	29.550102
C361	29.581549	32.15904	1	0	181.030982844	1.0	4.0	0.7553999999999998	5.0	2.0	1.0	9.0	0.0	0.0	23.989551000000002
C362	50.67077	20.847618	1	0	242.105527688	1.0	3.0	2.5786000000000007	4.0	3.0	3.0	11.0	0.0	0.0	37.779102
C363	26.88557	10.291816	1	0	243.061946536	1.0	3.0	1.7127000000000001	7.0	2.0	1.0	10.0	0.0	0.0	28.707344000000003
C364	23.631245	29.851494	1	0	225.996761524	1.0	3.0	2.3093000000000004	5.0	2.0	1.0	10.0	0.0	0.0	28.589551000000004
C365	26.590881	-18.395195	1	0	290.13789043599996	0.0	5.0	0.4935999999999996	7.0	4.0	3.0	5.0	0.0	0.0	43.44827400000001
C366	-0.5468906	4.92614	1	0	233.06636322	2.0	2.0	1.2734	6.0	1.0	3.0	6.0	0.0	0.0	28.64293
C367	23.393984	27.61875	1	0	239.087018412	1.0	3.0	1.3689199999999995	6.0	2.0	2.0	10.0	0.0	0.0	31.910723000000004
C368	21.753002	-24.611448	1	0	264.15862588	1.0	5.0	0.5148199999999996	6.0	2.0	4.0	6.0	0.0	0.0	42.219860000000004
C369	-27.371643	17.491768	1	0	252.144947888	1.0	2.0	1.6411999999999998	6.0	1.0	1.0	0.0	0.0	1.0	36.70206700000001
C370	0.5714735	-38.195545	1	0	178.110613068	1.0	2.0	1.3212	3.0	1.0	3.0	6.0	0.0	0.0	29.937102000000003
C371	-9.584162	38.375107	1	0	218.072513308	1.0	3.0	-0.8435999999999999	6.0	3.0	1.0	0.0	0.0	0.0	30.921102000000005
C373	0.23747848	-25.86894	1	0	216.126263132	1.0	2.0	2.4298	3.0	2.0	1.0	6.0	0.0	0.0	36.55068800000001
C374	33.54595	-15.13315	1	0	215.105862036	0.0	3.0	0.9003800000000001	4.0	2.0	0.0	6.0	0.0	0.0	33.89030900000001
C375	-28.141947	36.053104	1	0	271.048998904	0.0	3.0	0.5843	8.0	2.0	0.0	0.0	0.0	0.0	31.918515999999997
C376	-37.414406	24.948994	1	0	221.102748728	1.0	1.0	2.2436	5.0	2.0	1.0	0.0	0.0	0.0	30.508102
C378	37.015995	32.859455	1	0	176.069810876	1.0	4.0	0.08889999999999948	5.0	2.0	1.0	10.0	0.0	0.0	24.616344
C379	-1.8687935	56.874443	1	0	300.12561150000005	1.0	5.0	0.049700000000000744	8.0	2.0	4.0	5.0	0.0	0.0	44.16186000000001
C380	20.01792	19.657087	1	0	207.046632908	1.0	4.0	1.3274	5.0	2.0	2.0	10.0	0.0	0.0	28.843137000000002
C381	31.385115	-22.399942	1	0	210.111675688	1.0	5.0	-0.8249999999999997	6.0	2.0	2.0	5.0	0.0	0.0	31.179102000000007
C382	52.99984	25.06108	1	0	248.061948624	1.0	4.0	2.6805000000000003	5.0	2.0	4.0	11.0	0.0	0.0	35.82551599999999
C383	16.598291	21.232567	1	0	302.174275944	1.0	5.0	1.8256999999999999	6.0	3.0	2.0	10.0	0.0	0.0	48.83344600000001
C384	-16.823067	-4.4896264	1	0	262.106590308	1.0	5.0	0.7790999999999999	7.0	2.0	4.0	6.0	0.0	0.0	37.26110200000001
C385	-47.270893	8.022941	1	0	209.141578848	0.0	2.0	1.568	3.0	3.0	0.0	0.0	0.0	0.0	36.493067
C386	-37.555058	22.609438	1	0	217.127820604	1.0	1.0	2.194	4.0	2.0	2.0	0.0	0.0	0.0	33.711481000000006
C387	-48.581562	10.887509	1	0	209.141578848	0.0	2.0	1.7105	3.0	3.0	0.0	0.0	0.0	0.0	36.493067
C388	39.90126	34.363823	1	0	240.012411588	2.0	2.0	2.7562000000000006	5.0	2.0	2.0	10.0	0.0	0.0	31.683137000000002
C389	29.824022	32.03494	1	0	181.030982844	1.0	4.0	0.7554	5.0	2.0	1.0	9.0	0.0	0.0	23.989551000000002
C390	50.719418	21.705072	1	0	216.089877624	1.0	3.0	2.00962	4.0	2.0	2.0	11.0	0.0	0.0	32.925516
C391	39.71689	33.34522	1	0	207.046632908	2.0	3.0	1.4977999999999998	5.0	2.0	2.0	10.0	0.0	0.0	28.843137000000002
C392	53.738277	23.455551	1	0	289.08849772	1.0	4.0	2.08772	6.0	2.0	3.0	11.0	0.0	0.0	42.44589500000001
C393	-10.065108	40.288223	1	0	232.088163372	1.0	3.0	-0.30940000000000034	6.0	2.0	2.0	0.0	0.0	0.0	34.014688
C394	-0.97748166	52.86471	1	0	243.067762276	1.0	5.0	-0.7493999999999998	7.0	2.0	1.0	5.0	0.0	0.0	33.114309
C395	30.137886	22.06371	1	0	249.12257472	1.0	6.0	-0.3454000000000006	7.0	2.0	3.0	10.0	0.0	0.0	36.465895
C396	48.457962	20.017357	1	0	216.101111004	2.0	3.0	0.7550999999999999	5.0	2.0	3.0	11.0	0.0	0.0	32.56351600000001
C397	37.308113	13.40094	1	0	270.09168919200005	1.0	4.0	2.4938000000000002	6.0	3.0	2.0	16.0	0.0	0.0	37.73372300000001
C398	46.697273	29.069405	1	0	277.097502844	2.0	5.0	1.0142999999999998	8.0	2.0	4.0	11.0	0.0	0.0	36.782516
C399	50.21446	19.010181	1	0	233.062282972	1.0	4.0	1.8731199999999997	5.0	2.0	2.0	11.0	0.0	0.0	33.696723
C400	36.685993	-12.284462	1	0	181.1215121	2.0	2.0	1.0668000000000002	4.0	1.0	1.0	5.0	0.0	0.0	29.943895
C401	0.3118156	68.804504	1	0	254.039498928	0.0	4.0	-0.7238999999999993	8.0	1.0	1.0	0.0	0.0	0.0	32.863102
C402	12.322013	-19.041212	1	0	182.085541192	1.0	2.0	1.0702	4.0	1.0	2.0	6.0	0.0	0.0	26.733723
C403	1.3081204	42.025043	1	0	281.01803521200003	1.0	4.0	1.9405000000000003	6.0	2.0	3.0	11.0	0.0	0.0	37.760723000000006
C404	34.06652	-12.9652	1	0	182.116761068	1.0	4.0	-0.02339999999999981	5.0	1.0	4.0	5.0	0.0	0.0	28.617102
C405	-5.11983	-29.986565	1	0	221.10519334	1.0	3.0	0.9180999999999997	4.0	2.0	3.0	6.0	0.0	0.0	34.62789500000001
C406	50.22006	17.351171	1	0	219.064391148	2.0	4.0	0.38949999999999996	6.0	2.0	2.0	11.0	0.0	0.0	29.307137000000004
C407	-42.409798	0.7178112	1	0	285.17287897600005	2.0	2.0	3.2277000000000022	3.0	5.0	2.0	6.0	0.0	0.0	49.72023900000001
C408	-4.5358405	-12.175311	1	0	232.121177752	1.0	2.0	1.0939199999999998	4.0	2.0	2.0	6.0	0.0	0.0	37.352688
C409	6.475392	-37.629074	1	0	242.141913196	0.0	2.0	2.6727000000000007	3.0	3.0	0.0	6.0	0.0	0.0	41.40427400000001
C410	-15.881259	51.869205	1	0	252.093248752	1.0	3.0	1.9395	5.0	2.0	2.0	6.0	0.0	0.0	38.492688
C411	37.83618	-23.496546	1	0	183.100776656	2.0	4.0	-0.4885000000000006	5.0	1.0	4.0	5.0	0.0	0.0	27.652309000000002
C412	31.905445	-13.035327	1	0	182.116761068	2.0	3.0	0.7003199999999999	5.0	1.0	3.0	5.0	0.0	0.0	28.617102000000003
