fid,smiles,tert_amine,proj_x,proj_y,sign_0,sign_1,sign_2,sign_3,sign_4,sign_5,sign_6,sign_7,sign_8,sign_9
C349,C#CCCC1(CCC(=O)NCc2cn(-c3ccccc3)nc2C(C)C)N=N1,0,8.629706,11.465891,0.493555731494556,0.0,0.0378517506603488,0.0,0.3185504275793344,0.0,0.0,0.1061567607164487,0.0,0.3007044002325377
C350,C#CCCC1(CCNC(=O)[C@@H]2C[C@]23CCOc2ccc(Cl)cc23)N=N1,0,8.972455,12.742357,0.6588834606328929,0.0,0.0194004045177282,0.0,0.0,0.0019826838152929,0.2567242625556672,0.0,0.0,0.0574857041129947
C351,C#CCCC1(CCC(=O)NC(C)Cc2ccc(S(N)(=O)=O)cc2)N=N1,0,16.180748,3.7545679,0.0,0.5025428386483937,0.0,0.0077764261976782,0.0089442445861123,0.3145064711139697,0.0,0.0,0.3549893313790918,0.0
C352,C#CCCC1(CCC(=O)NCc2csc(CNC(C)=O)n2)N=N1,0,0.4542941,-6.9511285,0.0,0.0965551800885061,0.0,0.003632538269487,0.0,0.0371123374260676,0.0,0.0,0.3347614502666574,0.0
C353,C#CCCC1(CCNC(=O)Cc2nc3nccc(-c4ccc(F)cc4)n3n2)N=N1,0,15.558672,3.294346,0.0,0.5151861610547569,0.0,0.0,0.0,0.2603245717777939,0.0,0.0,0.1711697997030526,0.0
C354,C#CCCC1(CCNC(=O)c2cc(OC)nn2-c2ncccc2Cl)N=N1,0,-5.984567,13.507535,0.0191200840225253,0.3541523518063741,0.2890212368267421,0.0011641184728459,0.0,0.0092600759251955,0.0176120258084514,0.0,0.2166639475988532,0.0
C355,C#CCCC1(CCNC(=O)c2cnc3ccc(OC)cc3c2C(F)(F)F)N=N1,0,5.7998843,2.3685887,0.0006656014015473,0.4518352244131898,0.094492030550492,0.0,0.8030337276465735,0.0,0.1449115460478085,0.0221633641368173,0.0,0.0
C356,C#CCCC1(CCC(=O)N[C@@H]2C[C@H]2c2ccccc2OC(F)F)N=N1,0,5.8806124,0.7581577,0.0,0.0,0.0481736856606579,0.0,0.7326544009797784,0.0,0.1154380603760922,0.0,0.265505431057275,0.0
C357,C#CCCC1(CCC(=O)NC2(Cc3ccc(F)c(C)c3)CC2)N=N1,0,-10.604329,0.81159234,0.0,0.0,0.0491531064391177,0.001714769809579,0.242083794269684,0.0,0.4396895939585467,0.0,0.0,0.0
C358,C#CCCC1(CCC(=O)N2CCS(=O)C(CC)(CC)C2)N=N1,0,6.151192,1.7537102,0.0,0.2437968947015309,0.0769542695874959,0.007252889433668,0.9675197802984736,0.0103923867199718,0.0,0.0,0.0,0.0
C359,C#CCCC1(CCC(=O)N2CCC3(CC2)OCc2ccncc23)N=N1,0,-3.9014711,12.797392,0.0044322410176921,0.5467915369446013,0.1471475606089598,0.0293319338090352,0.0434543690815633,0.0,0.0,0.0,0.0,0.0
C360,C#CCCC1(CCC(=O)NCC2CCCC(C(F)(F)F)O2)N=N1,0,-7.131961,-3.4646645,0.0,0.0,0.0002222817281416,0.018152512160306,0.1356911328651206,0.0063585984842723,0.0739862747864423,0.0,0.0,0.0
C361,C#CCCC1(CCNC(=O)c2csc3cncn23)N=N1,0,14.190611,3.0385933,0.0,0.6011469304078504,0.0,0.0,0.0950997105820681,0.2335838033577367,0.0,0.0,0.0,0.0
C362,C#CCCC1(CCNC(=O)c2nc(-c3ccccc3)oc2C2CC2)N=N1,0,8.301916,8.388781,0.1124613498998372,0.0,0.0613778060770679,0.0,0.0920273164443013,0.0058930902978315,0.0,0.0291554187100318,0.0,1.3326089181710603
C363,C#CCCC1(CCNC(=O)c2nc(C(F)(F)F)n3ccccc23)N=N1,0,-8.071989,-11.683637,0.0169268348234651,0.0019058834641452,0.202186019395429,0.0,0.0,0.0,0.0,0.5916050780134852,0.0,0.0695553918973023
C364,C#CCCC1(CCNC(=O)c2csc3cc(Cl)cnc23)N=N1,0,-8.935294,-6.0380473,0.0,0.0244418365549863,0.0316551720020909,0.0325302645881272,0.0094029629287422,0.0245434326117157,0.039038758955055,0.1188201710722672,0.0,0.2268169194636375
C365,C#CCCC1(CCC(=O)N2CC(N3CC(c4nc(C5CC5)no4)CC3=O)C2)N=N1,0,7.372992,-0.8168443,0.0,0.0,0.0,0.1304511821706221,0.6453842378402763,0.0,0.1532549658044291,0.0,0.0386771941121725,0.3846517417640973
C366,C#CCCC1(CCC(=O)NC(CO)c2cc(F)c(F)c(F)c2)N=N1,0,8.334885,9.685602,0.2223807692721822,0.0,0.0260586598202088,0.0,0.0596081349374636,0.0180593529180432,0.0,0.0,0.0,1.0557372816058197
C367,C#CCCC1(CCNC(=O)Cn2c(C)nc3cc(F)c(F)cc32)N=N1,0,7.069988,-0.2675421,0.0,0.0,0.0,0.0147611484375971,0.6773656404661318,0.0,0.0783479126650086,0.0,0.0162115753693358,0.3547728557765623
C368,C#CCCC1(CCC(=O)NC[C@H]2C[C@@H](OC)CN2c2cc(C)ncn2)N=N1,0,-10.080793,-3.0776403,0.0,0.0125933783994909,0.0,0.0207172096418254,0.0947342176987807,0.0,0.1069395139341604,0.0,0.0529403463898877,0.0533336028370107
C369,C#CCCC1(CCNC(=O)[C@H]2CN(C(C)(C)C)C[C@@H]2C(F)(F)F)N=N1,1,2.4986565,-12.889283,0.030440028697329,0.0,0.536550431264197,0.3353676589966594,0.0142524453240405,0.0,0.0585216875620525,0.0,0.0,0.0
C370,C#CCCC1(CCNC(=O)CC(C)c2ccncc2)N=N1,0,-0.1832258,2.1786115,0.0026359079889326,0.0,0.0,0.4173630121788698,0.021353429768777,0.0,0.0,0.0,0.0213940354787503,0.0
C371,C#CCCC1(CCNC(=O)C23CCN(CC2)S(=O)(=O)C3)N=N1,0,-3.3675027,-7.665154,0.0,1.655346427680374e-05,0.0364861957987834,0.0142156250540353,0.0994538358407879,0.0,0.0,0.0647529502994286,0.1003315023326287,0.0
C373,C#CCCC1(CCNC(=O)c2cccc3c2C(C)(C)C(C)=N3)N=N1,0,9.975939,13.14389,0.4564506804725671,0.0,0.0530205439241301,0.0121530423242466,0.0,0.0,0.0,0.0,0.0017698033246904,0.0
C374,C#CCCC1(CCC(=O)N2CCc3ccc(C#N)nc3CC2)N=N1,0,-4.1403213,11.305466,0.0,0.5802516910972898,0.0278810964580495,0.0841267791140824,0.0,0.0651213107630388,0.0045207558046361,0.0,0.0136182309578156,0.0
C375,C#CCCC1(CCC(=O)N2C[C@H]3[C@](C(F)(F)F)(CCS3(=O)=O)C2)N=N1,0,-0.39725676,1.7893378,0.0121752681682932,0.0,0.0,0.3879070696445628,0.0063415074672571,0.0,0.0,0.0,0.0214645797117102,0.0030330895180116
C376,C#CCCC1(CCC(=O)N2CC(C(F)(F)F)CCC23CC3)N=N1,0,-0.7848048,-8.31891,0.0145346896626539,0.0,0.0215321286785037,0.0,0.0,0.0,0.0566691574012904,0.0353896770612803,0.3057346641589203,0.0
C378,C#CCCC1(CCNC(=O)c2ncnn3cccc23)N=N1,0,-0.3776696,10.5924225,0.0112965977162589,0.3168356668082285,0.1606073550987915,0.0022835431352295,0.0,0.0,0.0009133024836971,0.4485884779798785,0.0,0.0
C379,C#CCCC1(CCNC(=O)C2CCN(S(=O)(=O)c3cnn(CC)c3)CC2)N=N1,0,-4.1255465,12.042229,0.0,0.4474330611963771,0.0,0.0847776043071276,0.0,0.0,0.0,0.0,0.0450173346301785,0.0
C380,C#CCCC1(CCC(=O)NCc2cccc3nsnc23)N=N1,0,-2.700639,11.831596,0.002598418248163,0.3731956647535843,0.0,0.0013964865092906,0.0,0.0,0.0140345460007829,0.0083015347921233,0.0,0.052025564427771
C381,C#CCCC1(CCC(=O)N2CC(OC)(c3cnnn3C)C2)N=N1,0,-3.6373825,11.551401,0.0,0.4189551651237618,0.0,0.0202201777858234,0.0,0.0,0.0325403938272685,0.0,0.0380330329379436,0.0
C382,C#CCCC1(CCC(=O)Nc2cccc(OCc3cscn3)c2)N=N1,0,5.3631577,3.1528463,0.0,0.3058151550673081,0.0,0.0,0.5888677380683229,0.0,0.0,0.4572492682284847,0.0316798089522171,0.0303545570918107
C383,C#CCCC1(CCC(=O)Nc2cc3c(cc2N2CCCCC2)n(C)c(=O)n3C)N=N1,0,-2.5545344,12.451608,0.0,0.4287554085418327,0.0495062454034921,0.0,0.0299334180616316,0.0,0.0,0.0130767375882504,0.0066833044776608,0.0331119024924422
C384,C#CCCC1(CCC(=O)Nc2ccc(N3N=C(COC)CC3=O)nc2)N=N1,0,6.6260796,-1.354874,0.002193334838378,0.0,0.0485399556856182,0.0,0.8400160470755135,0.0,0.2911315583279593,0.0,0.108996407986807,0.0
C385,C#CCCC1(CCC(=O)N2CCC3(CCOCC3)C23CC3)N=N1,0,0.209848,3.4243176,0.0036432547225301,0.0618512639772706,0.0971455185140089,0.4763241718029469,0.0,0.0109009265148062,0.0,0.1493177949938444,0.0720719732419189,0.0
C386,C#CCCC1(CCC(=O)N2CCCC3CCC(F)(F)CC32)N=N1,0,-0.106927685,-7.9671273,0.0,0.0274444618979742,0.0,0.1352759117953152,0.0,0.014003310792471,0.073305620812742,0.0,0.3208839981290497,0.0
C387,C#CCCC1(CCC(=O)N2CC3(CCC3)OC3(CCC3)C2)N=N1,0,0.37194398,2.7259693,0.0,0.0,0.0,0.5329113159208669,0.0,0.0,0.0016043495427558,0.0,0.0458093649634867,0.0
C388,C#CCCC1(CCNC(=O)c2c[nH]cc2-c2ccc(Cl)s2)N=N1,0,8.463299,7.8327823,0.1918741965490353,0.0,0.0089019478603519,0.0,0.0789517990179634,0.0,0.0,5.057956951255606e-05,0.0,1.2068919887564826
C389,C#CCCC1(CCNC(=O)c2cn3ccnc3s2)N=N1,0,-1.4336845,8.903231,0.0003977976631335,0.4393850568641327,0.0,0.3626422979527081,0.0,0.0,0.0374375330752702,0.0943078752063864,0.0,0.0
C390,C#CCCC1(CCNC(=O)c2ncoc2-c2ccc(C)cc2)N=N1,0,-11.263991,3.6020641,0.0,0.0,0.123147794580096,0.0,0.5539683732189338,0.0,0.2708961125650724,0.5889285631979786,0.1369889521848082,0.3059388535884179
C391,C#CCCC1(CCNC(=O)c2csc(-c3cn[nH]c3)c2)N=N1,0,13.104861,4.3922777,0.0,0.5277537775594867,0.0,0.0,0.0633475991787647,0.268882396134296,0.0,0.30460590092999,0.0,0.0
C392,C#CCCC1(CCNC(=O)c2ccccc2N(C)C(=O)c2scnc2C)N=N1,0,-1.854094,1.0257877,0.0022367736288688,0.1412409347862868,0.0150077767423049,0.3375119749835562,0.0,0.0,0.0349400335783355,0.0,0.0,0.0120516312580724
C393,C#CCCC1(CCNC(=O)CN2CCCC3(CC3)S2(=O)=O)N=N1,0,-0.8742827,12.237926,0.0,0.294374894984083,0.1011386111316074,0.0,0.133652645012077,0.0,0.0,0.0907894534677023,0.0337080113094924,0.0023964503020488
C394,C#CCCC1(CCNC(=O)c2c3c(nn2C)CCS(=O)(=O)C3)N=N1,0,-3.2180276,11.349084,0.0,0.4269454440030732,0.0,0.0494282117869049,0.0,0.0245971685435726,0.0,0.0,0.0,0.0
C395,C#CCCC1(CCC(=O)NC(C)Cn2cnc3c(cnn3C)c2=O)N=N1,0,-3.3696818,12.381825,0.0,0.3847179154876163,0.0,0.0491528335296068,0.015487585592974,0.0,0.0,0.0048134202237368,0.0452962846726375,0.0
C396,C#CCCC1(CCNC(=O)c2ccccc2Cc2ncn[nH]2)N=N1,0,-2.2138321,-4.1762276,0.0,0.0252219979681217,0.0023703005129459,0.033834662034873,0.0673928480815332,0.0097899125861016,0.0427071808280838,0.0205729489288722,0.0745563943173978,0.0
C397,C#CCCC1(CCC(=O)Nc2ccc3nnc(-c4ccc(F)cc4)n3c2)N=N1,0,-5.662355,-11.902938,0.0,0.0,0.0,0.0,0.0695556524196472,0.0053939546816569,0.0,0.4017547439281456,0.2319439895009631,0.0018785634102224
C398,C#CCCC1(CCC(=O)Nc2ccc(F)c(NC(=O)Cn3cncn3)c2)N=N1,0,0.7343278,-7.0847106,0.0,0.0009120774649278,0.0,0.0014354752370177,0.0595581997864477,0.0,0.0,0.0562777272398401,0.404930242543496,0.0
C399,C#CCCC1(CCNC(=O)c2snnc2-c2ccccc2C)N=N1,0,-7.694583,-5.9556828,0.0,0.0,0.0590214360466291,0.1133921865652744,0.0,0.0,0.0527866166125351,0.0302316602689571,0.0008130269785111,0.09277569738753
C400,C#CCCC1(CCNC(=O)c2c[nH]c(C(C)(C)C)n2)N=N1,0,-6.85306,-11.3301735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6266842001561148,0.0822304718493166,0.0
C401,C#CCCC1(CCC(=O)N2CCS(=O)(=NS(C)(=O)=O)CC2)N=N1,0,-5.783757,-5.297536,0.0,0.0,0.0,0.0917788450043832,0.0861025009640706,0.0005323955561363,0.0,0.0683745996939213,0.0555642655660045,0.0
C402,C#CCCC1(CCNC(=O)C(C)c2ncccc2F)N=N1,0,-5.351198,-3.928613,0.0,0.0,0.0,0.0038494179044119,0.0470571448443601,0.0132148767222017,0.0566075116714296,0.0210454295852702,0.0089358068520191,0.0745114839059276
C403,C#CCCC1(CCNC(=O)c2ccc(S(=O)(=O)c3ccccc3)s2)N=N1,0,-10.946949,-5.1812005,0.0,0.0,0.0,0.0,0.2747864911296659,0.0,0.1715307643798206,0.1791916720239562,0.0,0.3543681696246314
C404,C#CCCC1(CCC(=O)NC(CC)c2nc(C)n[nH]2)N=N1,0,-2.8669403,-5.269668,0.0,0.0042332479472352,0.0,0.0541394624764953,0.0110250015585888,0.0116968874412859,0.023999431447961,0.034089776153606,0.0922780257318874,0.0
C405,C#CCCC1(CCNC(=O)C(C)Cc2ccc3c(c2)OCO3)N=N1,0,-3.6704595,-6.7867374,0.0312269729541333,0.0,0.0839680136368207,0.0242644262137717,0.0040955954566926,0.0135188492951223,0.029085212903522,0.0166287935044502,0.0586721448653705,0.0
C406,C#CCCC1(CCNC(=O)c2ccc(-c3noc(=O)[nH]3)cc2)N=N1,0,-4.2654247,-5.1566973,0.0328471374689356,0.0,0.0214265162894467,0.0022328797126794,0.0254611877648853,0.0203931306707089,0.109786929785921,0.0111923884988432,0.0418024825953735,0.0
C407,C#CCCC1(CCC(=O)Nc2ccc(C34CC5CC(CC(O)(C5)C3)C4)cc2)N=N1,0,8.64801,7.6748447,0.2508231669180488,0.0266555548749502,0.0,0.0,0.2449396618970043,0.0,0.07563166687064,0.0798713392954486,0.011764096757297,0.7721814954247086
C408,C#CCCC1(CCNC(=O)C2CCN(c3ccc(C)cc3)C2=O)N=N1,0,-5.78667,-3.5706522,0.0,0.0,0.0820134805860935,0.0552951994074105,0.0733710527646187,0.0103257541469963,0.0069125956279947,0.0,0.0,0.0
C409,C#CCCC1(CCC(=O)N2CCC3(CC2)C(C)=Nc2ccccc23)N=N1,0,15.968774,1.0966842,0.0,0.3070970109068819,0.0,0.0033582189174513,0.0,0.3778443578717443,0.014463849336179,0.0,0.0,0.0
C410,C#CCCC1(CCNC(=O)c2cccc(N=S3(=O)CCCC3)c2)N=N1,0,-2.0672836,2.1573858,0.0,0.0250964289109685,0.0,0.402654860753015,0.0,0.0631216656183182,0.0347899424647018,0.0,0.0113666154757766,0.0
C411,C#CCCC1(CCC(=O)NCc2cnn(CCO)c2)N=N1,0,-5.209459,-3.1462412,0.0156876759590686,0.0,0.0326139952657243,0.0885951143077854,0.0,0.0267501480864411,0.0,0.0192845302876927,0.0043505220547729,0.008941929976024
C412,C#CCCC1(CCNC(=O)C(C)(C)Cc2cnn[nH]2)N=N1,0,-7.471821,-10.308065,0.0,0.0,0.0,0.02329785596469,0.0,0.0,0.0,0.4362290325135808,0.0,0.0037125472747206
C413,C#CCCC1(CCNC(=O)c2cc3cccc(OC(F)F)c3o2)N=N1,0,-7.9629436,-9.811562,0.0,0.0,0.0,0.0016267886489446,0.0,0.0096733662125515,0.0095221688778813,0.4989342606448489,0.0,0.0
C414,C#CCCC1(CCC(=O)N2CCC3(CC2)CCC(F)(F)C3)N=N1,0,-3.4076593,-0.77544177,0.0,0.0317101278225163,0.0147665999710662,0.1844250720064961,0.0,0.0,0.0,0.0590789743226772,0.0,0.0
C415,C#CCCC1(CCC(=O)NCc2ncc(OC)c(O)n2)N=N1,0,-4.8213263,-4.952675,0.013493511997499,0.0,0.0215954131042267,0.0286678048911105,0.007851223688146,0.0603205525928618,0.0341673112711839,0.0,0.0326372560074978,0.0
C416,C#CCCC1(CCNC(=O)c2ccoc2C2(O)CCOCC2)N=N1,0,-1.0721931,2.6260827,0.0,0.0,0.0950302788352016,0.366866224985568,0.0247911568674776,0.0021306349065928,0.0,0.0095209602869788,0.0,0.0
C417,C#CCCC1(CCNC(=O)Cn2[nH]c(=O)c3ccccc3c2=O)N=N1,0,16.615784,3.632999,0.0,0.4941557092104708,0.0,0.1352535674092686,0.0,0.3356757248010308,0.0,0.0625113532500391,0.3479924373256712,0.0
C418,C#CCCC1(CCC(=O)Nc2cn(CC(F)F)nc2OC)N=N1,0,-1.3096194,-10.951621,0.0,0.0094586622754174,0.2049471584199607,0.0912007563021914,0.0,0.0,0.0,0.2732828306944344,0.2353245621173437,0.0
C419,C#CCCC1(CCNC(=O)Cc2cc(Cl)cc3c2OCC3)N=N1,0,0.65670854,-5.7282667,0.0,0.0079343331535416,0.0417758502399279,0.0866694375386784,0.0,0.0,0.0,0.0069703055212831,0.2797753715303581,0.0
C420,C#CCCC1(CCNC(=O)c2sc3ncccc3c2Cl)N=N1,0,-2.6474783,13.91377,0.0,0.4952026692059348,0.0983844627300319,0.1004726918983266,0.0,0.0027199177692567,0.0,0.1818057885845959,0.188610848849206,0.0
C421,C#CCCC1(CCNC(=O)c2nc(OC(C)C)ccc2Cl)N=N1,0,-7.515807,-9.14131,0.014502754700003,0.0,0.0,0.0169491489625674,0.0,0.0106382655432352,0.0,0.3493152437811594,0.0147178227215644,0.0278523917327369
C422,C#CCCC1(CCC(=O)NC2CC3CCC2(C(F)(F)F)C3)N=N1,0,-4.5963955,-4.016267,0.0149084455053257,0.0,0.0213104528026311,0.0484967306499586,0.0401959843288931,0.0056354880874454,0.0222893081864241,0.0196609629365497,0.0635921183573038,0.0995220283177827
C423,C#CCCC1(CCC(=O)NCC(=O)N2CCN(c3ccc(Cl)cc3)CC2)N=N1,0,8.638958,14.159583,0.3180557172481589,0.0,0.0143461207388784,0.0249159744375504,0.1617103785005609,0.0,0.2346790224301787,0.0,0.1192293147003629,0.0
C424,C#CCCC1(CCC(=O)Nc2ccc(F)c(N3CCS(=O)(=O)CC3)c2)N=N1,0,-5.199234,-9.508337,0.0,0.0,0.0185494613442962,0.0,0.0689802409095099,0.0,0.0,0.3404420182021222,0.1969518001802834,0.0
C425,C#CCCC1(CCNC(=O)COC2CCN(C)CC2)N=N1,1,8.409605,-14.4498625,0.0,0.0,0.7147083823160768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C426,C#CCCC1(CCNC(=O)c2ccc3c(c2)C(=O)N(c2ccc(F)cc2)C3=O)N=N1,0,-10.393725,-1.7381902,0.0506049003626912,0.0,0.0,0.0,0.0452368145727801,0.0,0.2345533999327148,0.0,0.0,0.0
C427,C#CCCC1(CCC(=O)NC2CCc3n[nH]c(=O)cc3C2)N=N1,0,15.052556,2.3080075,0.0,0.5334903464567669,0.0,0.0,0.0150737007503717,0.3438400210710213,0.0,0.0,0.0,0.0
C428,C#CCCC1(CCC(=O)N2CCCC(C#N)(c3ccccn3)C2)N=N1,0,16.95779,3.4847429,0.0,0.5054613995737168,0.1345079121858615,0.179751342927133,0.0,0.2624887711804703,0.0,0.1040238582451912,0.2808252399122127,0.0
C429,C#CCCC1(CCC(=O)NC(C)c2ccc(-c3csc(C)n3)cc2)N=N1,0,-6.719247,-6.3982334,0.0,0.0056159380325588,0.0981653997405599,0.0029455049108748,0.1113273030434164,0.0,0.0728796043526211,0.0057106491312118,0.0499574187255872,0.007197666858451
C430,C#CCCC1(CCNC(=O)c2cn(-c3cccnc3)nc2C2CCOCC2)N=N1,0,-1.665894,13.695355,0.0,0.568960742600747,0.0,0.0,0.1011235486204554,0.0781792692830327,0.0054569863682079,0.0,0.1388522181459104,0.0
C431,C#CCCC1(CCC(=O)N2CCCC2c2c(OC)n(C)c3ccccc23)N=N1,0,-0.18732151,-2.915472,0.0,0.0,0.0,0.0,0.1341706128731489,0.0,0.1876579756223241,0.0,0.2312480517748388,0.0659111746981367
C432,C#CCCC1(CCNC(=O)c2cc(=O)[nH]c(C3CCOCC3)n2)N=N1,0,-4.537909,14.915558,0.0,0.3613035431099755,0.0,0.0581457853964152,0.017864895183294,0.0,0.0,0.0,0.2654852441899528,0.0
C433,C#CCCC1(CCNC(=O)c2cc(OC)c3c(c2)OCCO3)N=N1,0,-0.18254767,13.626844,0.0,0.4371992268216421,0.0395477739209283,0.0,0.0,0.030013355433637,0.0,0.1877788492674944,0.2325027976203555,0.0
